Unnamed: 0,channel_title,title,description,published,tag_count,view_count,viewer_percentage,estimated_min_watched,avg_view_duration,avg_view_percentage,like_count,dislike_count,share_count,comment_count,duration_str,duration_num,aud_watch_ratio,relative_retention_performance,title_length,reactions,tags
10,Yoga With Adriene,Dedicate - Day 9 - Divine  |  Yoga With Adriene,"Welcome to your Day 9 Dedicate practice! All of your dedicated time to creating a vocabulary and setting a pace that is inspired by breath is about to pay off in a total mind & body yoga session. 

WAY TO STICK WITH IT! 

Today's session builds strength, improves organ function and invites flexibility, power, and humility. 

Welcome day 9 as you celebrate and uncover your true self through this fun and disciplined practice. 

Tell me how your practice went today down below! You are doing great! 

Check out the Breath Of Fire tutorial here: https://www.youtube.com/watch?v=jbtLH-3DfLc

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-10T06:00:02Z,27,878244,0,0,0,0,13954,0,0,1522,1900-01-01 01:46:00,25.766666666666666,0,0,47,16998,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,yoga flow,yoga high,yoga for digestion,yoga for neck and shoulders,yoga for weightloss,yoga workout,yoga with adriene,yoga breathing,pranyama"
11,Yoga With Adriene,Dedicate - Day 10 - Expand  |  Yoga With Adriene,"Welcome to your Day 10 Dedicate practice! Use your vocabulary thus far to build strength, increase flexibility and EXPAND all possibilities. 

This full-body session will replenish and help to clear any stagnant energy welcoming a clear mind and a strong body. 

WAY TO SHOW UP! Let me know how you are doing in the comment section down below!

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-11T06:00:02Z,28,860546,0,0,0,0,13216,0,0,1200,1900-01-01 01:27:00,25.449999999999996,0,0,48,15616,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,dedicate,expand,chest openers,yoga with adriene,yoga workout,yoga flow,vinyasa yoga,heart opening yoga,yoga for neck and shoulders,yoga for strength"
12,Yoga With Adriene,Dedicate - Day 11 - Courage  |  Yoga With Adriene,"Welcome to your Dedicate Day 11 practice! Today’s 23-minute integrative yoga session is an opportunity to really lean in to your story. 

With lots of imagery and an opportunity to focus, to fall, and to fly, your day 11 practice invites a presence like no other. 

Remember, your thoughts have power. Use today’s power poses to inquire, build strength, invite balance, and grow. 

The world needs us to be courageous. To know ourselves and stand up for what we believe in. We are doing this. 

See you on the mat!

Share your Dedicate journey thus far down in the comment section below! 

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-12T06:00:00Z,26,821001,0,0,0,0,13394,0,0,1385,22:59:00,22.983333333333334,0,0,49,16164,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,yoga for confidence,yoga for self confidence,yoga for strength and balance,yoga with adriene,yoga for back pain,yoga for neck and shoulders,yoga life,pranyama"
13,Yoga With Adriene,Dedicate - Day 12 - Curate  |  Yoga With Adriene,"Welcome to your Dedicate Day 12 practice! Today's session is what it's all about. On Day 12 we explore the power behind curating your own experience on the mat. 

Strengthen the upper body, focus on hip release as well as abdominal and low belly tone. Continue to release stress and tension in the shoulders and use your breath to increase your awareness, shift stagnant energy, and welcome empowerment.

Stretch, soothe, and continue to ride the wave - mindfully. It's your practice to curate. Enjoy!

This 20-minute session will feel incredible after Day 10 and 11. 

Let us know how you are doing in the comment section down below. 

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-13T06:00:00Z,27,758361,0,0,0,0,12280,0,0,1070,20:31:00,20.516666666666666,0,0,48,14420,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,yoga for hip,yoga for IT band,Yoga for hamstrings,yoga for runners,yoga for core,yoga for neck and shoulders,yoga with adriene,core workout,yoga for upper body"
14,Yoga With Adriene,Dedicate - Day 13 - Space  |  Yoga With Adriene,"Welcome to your Day 13 Dedicate practice! The ultimate brain and body yoga practice! 

This 21 min integrative session is designed to bring a gentle opening to all parts of the body... and to your mind too.  

Pro tip: use your breath. 

It is through this type of practice that we begin to settle into the experience of our yoga, instead of residing in our constant ambition to ‘get it right.’

This is also the perfect elixir for our inevitably strong and ever-surfacing desire to get instant results.  

Let me know how you are feeling in the comment section down below!

Namaste.

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-14T06:00:01Z,28,738498,0,0,0,0,12282,0,0,1184,21:47:00,21.78333333333333,0,0,47,14650,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,brain and body yoga,yoga for hamstrings,yoga for low back,yoga for spine,yoga for confidence,self care,self love,wellness,holistic health,yoga with adriene"
15,Yoga With Adriene,Dedicate - Day 14 - Grace  |  Yoga With Adriene,"Welcome to your Day 14 Dedicate Practice! This efficient 20-minute total mind and body session builds on Day 13 beautifully. Your day 14 practice will soften worries and relieve stress and anxiety.

If you are on Day 14 then I know you are dedicated to showing up and finding the good stuff.  

I know you have been working in a highly disciplined way these past few days. 

Stick with it. Stay focused. 

Don’t stop now. It’s transformation time. 

Remember to have fun with it!

Don’t underestimate yourself. 

You have a lot of tools now. 

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-15T06:00:02Z,27,711801,0,0,0,0,11243,0,0,1212,20:16:00,20.266666666666666,0,0,47,13667,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,yoga with adriene,yoga for confidence,yoga for stress relief,yoga for anxiety,yoga for back pain,yoga therapy,healing in yoga,wellness,mind and body"
16,Yoga With Adriene,Dedicate - Day 15 - Reveal  |  Yoga With Adriene,"Welcome to your Day 15 Dedicate practice! Today's 17-minute session is jam-packed with all the goodness you need to re-connect, rejuvenate, and CHECK-IN at the halfway mark! 

Let us know what resonated with you in the comment section down below! 

CATCH ""The Making Of Dedicate"" now on the FWFG Membership!
https://fwfg.com/?via=adriene

YOU ARE DOING GREAT! 

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-16T06:00:02Z,26,700712,0,0,0,0,12067,0,0,2066,17:30:00,17.5,0,0,48,16199,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,yoga with adriene,downward facing dog,yoga for confidence,yoga for core,yoga for back pain,yoga for hamstrings,yoga for headache,yoga for neck and shoulders"
17,Yoga With Adriene,Dedicate - Day 16 - Dulce  |  Yoga With Adriene,"Welcome to your Dedicate Day 16 practice! Titled DULCE, or sweet!

Today’s practice is designed to feel like the perfect hug. 
You’ve earned it! May today’s session be sweet and supportive and may it serve as everything you need to smile and keep showing up for practice. 

Plus, there is massage! (And core, there is always core. Don't worry, it's sweet.)

Let us know how you are feeling in the comment section down below! 

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-17T06:00:02Z,25,695605,0,0,0,0,11232,0,0,1192,23:47:00,23.783333333333335,0,0,47,13616,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,yoga with adriene,yoga for stress relief,yoga for anxiety,yoga for back pain,yoga for all,yoga for neck and shoulders,yoga for headache"
18,Yoga With Adriene,Dedicate - Day 17 - Learn  |  Yoga With Adriene,"Welcome to your Day 17 Dedicate practice! The first 7 minutes of this 26-minute practice serves up a meditation and delicious floor work. 

Then, we stay low to the ground today choosing to ride the wave of the breath with a commitment not to mastering, but to learning. 

Are you working for yourself? Or against?

Expect a lot of love for the lower back and low belly. 

What have you learned so far on this journey? Tell us how you are feeling in the comment section down below!

  - - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-18T06:00:06Z,26,701917,0,0,0,0,10840,0,0,1030,1900-01-01 02:13:00,26.21666666666667,0,0,47,12900,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,yoga with adriene,yoga for low back,yoga for tone belly,yoga for stress relief,yoga philosophy,Yoga for core,yoga for back pain,yoga for hips"
19,Yoga With Adriene,Dedicate - Day 18 - Love  |  Yoga With Adriene,"Welcome to your Day 18 Dedicate practice! A 20-minute practice to stretch, strengthen and anchor you in love. 

I love this program because it really proves that you can get strong, toned, more flexible, and stable in your body without having to push, crunch or put yourself down. 

Today’s session is an opportunity to lovingly connect to yourself but also to the community, and I don’t just mean Yoga With Adriene. 

Humanity. 

The world. 

Love rules. 

It starts with you. 

Chant it with me…

Self Love Now! 

See you on the mat!

Share how you are feeling in the comment section down below. 

Namaste. 

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-19T04:00:00Z,27,710149,0,0,0,0,11569,0,0,1296,22:13:00,22.21666666666667,0,0,46,14161,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,self care,self love,yoga for neck and shoulders,yoga flow,yoga vinyasa,power of love,yoga for depression,total body yoga,health"
20,Yoga With Adriene,Dedicate - Day 19 - Listen  |  Yoga With Adriene,"Welcome to your Dedicate Day 19 yoga practice!

You know how to listen to your body. 

So today, we start with some supine pranayama (and a little philosophy of course too) and we pull back another layer of the onion. 

Dedicate these 20 minutes to listening to what matters most. 

WATCH the Ujayi Foundations Of Pranayama Video Here: https://www.youtube.com/watch?v=IQrsJ-yZWV8

Let me know how today's session felt for you in the comment section down below! 

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become an FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG. 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-20T06:00:01Z,26,653821,0,0,0,0,10699,0,0,866,20:25:00,20.416666666666664,0,0,48,12431,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,breathing techniques,ujayi pranayama,yoga for stress relief,yoga for hips and low back,yoga for the feet,yoga for anxiety,meditation,wellness"
21,Yoga With Adriene,Dedicate - Day 20 - Lead  |  Yoga With Adriene,"Welcome to your Day 20 Dedicate practice! A strong 20-minute Vinyasa yoga practice to help you lean away from mental chatter and to help you trust your instincts. 

I could not be more inspired and proud to share this journey with you! 

Let us know how you are feeling and what you are noticing in the comment section down below! 

- - - - - -


#30daysofyoga #ywadedicate #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become an FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2019-01-21T06:00:00Z,26,654738,0,0,0,0,11383,0,0,958,20:10:00,20.166666666666668,0,0,46,13299,"yoga challenge,30 day yoga,30 day yoga challenge,fitness,yoga with adriene 30 days of yoga,30 days of yoga,yoga revolution,yoga for weight loss,new year new you,yoga for beginners,beginners yoga,yoga,yoga at home,free yoga,yoga with adrienne,adriene mishler,online yoga,free yoga videos,yoga for upper body strength,yoga for legs,yoga for core strength,yoga for confidence,yoga for depression,yoga with adriene,yoga for nerves,dedicate"
